post_id,Me gusta,Me encanta,Me enfada,Me importa,Me asombra,Me divierte,Me entristece
2460232604032138,412,73,,,,52,
2450179168370815,92,5,,,,,
2462105403844858,296,26,,,4,,
2448800541842011,58,1,,,,,
2460765597312172,145,10,,,,,
2460219734033425,51,9,,,,1,
2458894807499251,84,4,,,,,
2448542238534508,88,2,,,,,
2448421688546563,135,7,,,,1,
2448386451883420,90,7,,,,,
2448326961889369,74,1,,,1,,
2452289988159733,28,,,,,,
2448308875224511,58,5,,,,,
2450110605044338,36,,,,,,
2448349091887156,142,7,,,,1,
2446096665445732,41,1,,,,,
2438279399560792,26,2,,,,,
2436995123022553,233,19,,,,,
2436987509689981,56,,,,,,
2436969883025077,46,2,,,,,
2438955846159814,156,10,,,,,
2411302358925163,51,3,,,,,
2438181299570602,239,106,,,,11,
2394686513920081,61,1,,,,,
2411242675597798,136,7,,,,,
2432744920114240,66,2,,,,,
2426126150776117,185,12,,,,1,
2426117020777030,115,17,,,8,,
2426130230775709,140,6,,,,,
2411186052270127,151,6,,,,,
2411139338941465,110,4,,,,,
2425346930854039,16,1,,,,,
2425291214192944,263,26,,,,,
2423305901058142,177,18,,,,,
2394679197254146,84,3,,,,,
2418853798170019,1300,417,,,18,,
2405718249483574,95,14,,,,,
2411048918950507,55,4,,,,,
2411034595618606,210,20,,,,,
2416305211758211,32,2,,,,,
2410899078965491,228,17,,,,1,
2410860378969361,358,18,,,,,
2405485732840159,243,14,,,,,
2410878348967564,54,3,,,,,
2400715799983819,160,12,,,,,
2400468253341907,419,38,,,,1,
2395578473830885,284,20,,,,,
2398041076917958,350,26,,,,,
2396996363689096,361,30,,,,,
2396649903723742,54,4,,,,,
2394701700585229,23,3,,,,,
2395575137164552,417,40,,,,1,
2396830870372312,315,30,,,,,
2393497867372279,70,2,,,1,,
2392983144090418,34,4,,,,,
2392951987426867,139,5,,,,,
2388335214555211,165,4,,,,,
2371346786254054,32,1,,,,,
2371324529589613,23,3,,,,,
2371313909590675,306,50,,,,,
2371282462927153,308,28,,,,,
2371255129596553,141,10,,,,,
2370167146372018,314,13,,,,,
2380676565321076,19,2,,,,,
2371540862901313,34,3,,,,,
2370116566377076,273,28,,,,,
2375384825850250,54,2,,,,,
2371531046235628,74,6,,,,,
2369904743064925,166,11,,,,,
2371957489526317,209,10,,,,,
2371953596193373,104,1,,,,,
2371257286263004,84,10,,,,,
2371263656262367,34,3,,,,,
2369700123085387,133,9,,,,,
2363263057062427,214,19,,,,,
2363244833730916,449,28,,,,,
2363139207074812,303,35,,,,,
2362827713772628,16,1,,,,,
2361714160550650,28,3,,,,,
2354445021277564,231,8,,,,,
2354362627952470,73,,,,,,
2354333487955384,76,6,,,,1,
2356009001121166,250,7,,,,,
2354813037907429,71,3,,,,,
2355993887789344,227,17,,,,,1
2354225127966220,24,1,,,,,
2348198965235503,62,3,,,,,
2348196165235783,118,6,,,,,
2348147245240675,93,2,,,,,
2348140038574729,41,3,,,,1,
2348132585242141,100,,,,,,
2349215165133883,176,49,,,,2,
2348127305242669,166,10,,,,,
2343754449013288,116,2,,,,,
2343749779013755,317,34,,,,,
2342204462501620,124,6,,,1,,
2342196455835754,118,2,,,,,
2341044499284283,118,7,,,,,
2324053907650009,67,4,,,,,
2339289072793159,113,9,,,,,
2339274606127939,501,58,,,,,
2332679293454137,75,1,,,,,
2337269422995124,102,9,,,,2,
2332753743446692,68,6,,,,,
2320810257974374,189,16,,,,,
2331336566921743,86,4,,,1,,
2320795474642519,27,,,,,,
2320771314644935,199,15,,,,1,
2320731377982262,241,15,,,,,
2323906894331377,144,16,,,,,
2323686787686721,225,13,,,,1,
2320662871322446,32,3,,,,,
2320354468019953,137,12,,,,,
2320346668020733,39,2,,,,,
2320334551355278,222,21,,,,,
2313485095373557,54,6,,,,,
2320530984668968,171,12,,,,,
2313455865376480,196,8,,,,,
2300310586691008,134,4,,,,,
2312502725471794,89,4,,,,,
2312491558806244,184,18,,,,,
2308272279228172,11,1,,,,,
2306707716051295,23,1,,,,,
2304115329643867,144,15,,,,,
2304086862980047,174,17,,,,,
2296067480448652,157,7,,,,,
2291267190928681,101,6,,,,,
2301823009873099,7,4,,,,,
2296065843782149,218,23,,,,,
2291038210951579,96,7,,,,,
2296406787081388,8,4,,,,,
2296062000449200,98,1,,,,,
2295117823876951,96,6,,,,,
2290335994355134,55,2,,,,,
2293381357383931,26,,,,,,
2238011732920894,51,7,,,,3,
2290298434358890,188,13,,,,,
2288521167869950,63,6,,,,,
630807190766373,160,,,,,,
2320537561551982,107,,,,,,
2288511421204258,187,21,,,,,
2289481264440607,64,1,,,,,
2288506507871416,28,9,,,,,
2287347297987337,32,5,,,,,
2286499558072111,87,4,,,,,
2286448081410592,500,46,,,,3,
2286433901412010,213,15,,,,,
2285155164873217,222,17,,,,,
2285158014872932,13,2,,,,,
2261989107189823,132,10,,,,,
2260162164039184,61,3,,,,,
2261976050524462,75,11,,,,,
2281596595229074,181,11,,,,5,
2263493963706004,53,3,,,,,
2261972363858164,433,51,,,,,
2273741299347937,119,11,,,,1,
2261949137193820,79,1,,,,1,
2260155067373227,72,5,,,,,
2261849803870420,213,11,,,,,
2263478233707577,49,2,,,,1,
2272713616117372,12,1,,,,,
2263412773714123,110,6,,,,,
2237934089595325,97,5,,,,5,
2261797507208983,101,4,,,,,
2261792043876196,339,14,,,,,
2261766977212036,189,7,,,,1,
2261138280608239,125,5,,,,,
2263309103724490,75,1,,,,,
2266862553369145,192,10,,,,,
2261709237217810,84,3,,,,,
2264846923570708,85,7,,,,,
2263443370377730,32,1,,,,,
2263529890369078,54,4,,,,,
2261143940607673,238,15,,,,,
2262923810429686,28,5,,,,,
2262942870427780,43,3,,,1,,
2262849667103767,28,2,,,,,
2253286924726708,92,5,,,,1,
2261028590619208,165,19,,,,,
2259507014104699,47,1,,,,,
2237876636267737,84,2,,,,1,
2247410705314330,88,6,,,,,
2229662077089193,135,13,,,,,
2254124034642997,79,7,,,,,
2247394495315951,79,3,,,,,
2247174858671248,100,5,,,,,
2247352018653532,36,3,,,,,
2237100669678667,355,24,,,,,
2222504841138250,245,139,,,,13,
2237072069681527,310,33,,,,,
2237032653018802,76,19,,,,37,
2229649223757145,31,2,,,,,
2237060576349343,597,76,,,,,
2236145156440885,130,3,,,,,
2229647503757317,149,8,,,,,
2229832123738855,85,4,,,,,
2223402291048505,84,8,,,,1,
2229743983747669,81,3,,,,,
2211522498903151,127,5,,,,,
2223392334382834,19,,,,,,
2211519532236781,99,4,,,,,
2215870045135063,142,10,,,,2,
2211515502237184,21,2,,,,,
2211508725571195,167,8,,,,3,
2223347344387333,17,,,,,,
2223379364384131,33,1,,,,,
2211499488905452,113,7,,,,,
2223339737721427,13,1,,,,,
2211136798941721,354,34,,,,1,
2217624181626316,169,6,,,,,
2222477357807665,46,4,,,3,,
2213846682004066,20,1,,,,,
2216065508448850,403,44,,,,,
2217182371670497,41,,,,,,
2211030988952302,118,5,,,,,
2215887505133317,123,3,,,,,
2202746766447391,293,27,,,,,
2215546648500736,29,2,,,,,
2211009778954423,17,1,,,,,
2210994262289308,64,6,,,,,
2210985598956841,81,8,,,,,
2210835332305201,83,3,,,,,
2210805612308173,21,1,,,,,
2206334459421955,151,10,,,,,
2206227139432687,126,6,,,1,,
2191545080900893,174,10,,,1,,
2203940319661369,106,5,,,,,
2180970141958387,84,4,,,1,,
2180884118633656,92,7,,,,,
2180881585300576,108,7,,,,,
2189555801099821,137,10,,,,,
2180860925302642,78,2,,,,,
2189551247766943,336,22,,,,,1
2191395240915877,67,10,,,,,
2180827115306023,33,2,,,,,
2189437544444980,94,7,,,,,
2179702378751830,86,4,,,,1,
2179685718753496,83,4,,,1,,
2182244575164277,68,4,,,,,
2179676355421099,223,15,,,,,
2179669728755095,93,3,,,,,
2182662761789125,73,4,,,,,
2179656238756444,464,53,,,,2,
2157277910994277,149,9,,,,,
2171268059595262,25,1,,,,,
2157273340994734,431,32,,,,1,
2157269220995146,79,2,,,,,
2171232476265487,60,3,,,,,
2177168615671873,106,5,,,,,
2171243096264425,10,1,,,,,
2157122497676485,302,32,,,,,
2157118561010212,124,3,,,,,
2157114271010641,178,12,,,,1,
2155300187858716,85,1,,,,,
2157100797678655,132,3,,,,,
2172439256144809,69,3,,,,,
2157079697680765,80,9,,,,,
2147876631934405,57,7,,,,,
2170823632973038,152,9,,,,,
2169905216398213,,,,,,,
2169367583118643,129,7,,,,,
2157018781020190,70,11,,,,,
2156601814395220,288,24,,,,,
2147864631935605,101,14,,,,,
2157297644325637,38,2,,,,,
2156570201065048,28,1,,,,,
2155297371192331,46,1,,,1,,
2154330714622330,22,,,,,,
2156542881067780,18,1,,,,,
2147656501956418,64,3,,,,,
2157289014326500,10,,,,,,
2156529031069165,144,10,,,,,
2156532657735469,133,13,,,,,
2157287687659966,15,1,,,,,
2130395520349183,123,11,,,,,
2157283384327063,23,2,,,,,
2149065921815476,13,1,,,,,
2154322641289804,49,2,,,1,,
2155284021193666,80,4,,,,,
2155191257869609,10,1,,,,,
2154276697961065,51,1,,,,,
2149075441814524,13,,,,,,
2150520331670035,138,16,,,,,
2145049862217082,15,4,,,,,
2144998602222208,84,6,,,,1,
2147501615305240,18,4,,,,,
2137607516294650,90,11,,,1,,
2140189376036464,26,2,,,,,
2144983752223693,19,3,,,,,
2130367600351975,123,17,,,,,
2130347383687330,111,3,,,,,
2144695975585804,14,2,,,,,
2137584426296959,40,1,,,,,
2140184329370302,21,1,,,,,
2137603572961711,145,3,,,,,
2117166975005371,9,,,,,,
2130220393700029,120,9,,,,,
2140169819371753,14,,,,,,
2130065600382175,82,4,,,,,
2137550136300388,21,,,,,,
2130060470382688,63,5,,,,,
2134142933307775,58,5,,,1,,
2117163371672398,183,20,,,,1,
2120078524714216,52,2,,,,,
2128996373822431,41,19,,,,,
2125347460853989,26,2,,,,,
2117179885004080,92,5,,,,,
2114540815267987,7,,,,,,
2115531251835610,46,1,,,,,
2125793227476079,56,3,,,,,
2115784315143637,124,,,,1,,
2125043944217674,28,7,,,,6,
2125304920858243,8,,,,,,
2114446858610716,72,1,,,,,
2113739855348083,11,,,,,,
2113864785335590,18,1,,,,,
2115780331810702,72,2,,,1,,
2120047911383944,161,18,,,,,
2117212811667454,9,,,,,,
2114427011946034,23,,,,,,
2114400158615386,31,1,,,,,1
2118595408195861,41,2,,,,,
2118260158229386,9,,,,,,
2117096415012427,6,1,,,,,
2117005998354802,46,2,,,,,
2113863032002432,64,5,,,,,
2114156205306448,84,5,,,,,
2109715102417225,732,111,,,1,,
2104602859595116,112,8,,,,,
2109682622420473,52,1,,,,,
2105015806220488,77,6,,,,,
2104998532888882,49,13,,,,,
2104589649596437,49,2,,,,,
2093704264018309,117,2,,,,,
2093701914018544,85,2,,,,,
2102586429796759,52,,,,,,
2093691464019589,179,11,,,,,
2098018480253554,59,,,,,,
2101092246612844,14,,,,,,
2092432120812190,89,2,,,,,
2095435747178494,32,2,,,,,
2092431094145626,101,5,,,,,
2095458807176188,67,,,,,,
2095468873841848,67,,,,,,
2093661517355917,260,31,,,,,
2093653067356762,88,3,,,,,
2092476417474427,92,5,,,,,
2089867094402026,148,9,,,,,
2092425714146164,107,4,,,,,
2077600335628702,98,4,,,,,
2088182531237149,511,449,,,,4,
2088150637907005,18,1,,,,,
2088148971240505,24,,,,,,
2088142141241188,28,1,,,,,
2088124051242997,92,2,,,,,
2088121764576559,123,7,,,,,
2079208422134560,88,6,,,,,
2087711117950957,34,,,,,,
2077595712295831,67,6,,,,,
2072407099481359,103,4,,,,,
2074509715937764,50,,,,,,1
2077589688963100,364,13,,,,,
2074507832604619,52,3,,,,,
2074505572604845,51,3,,,,,
2063327150389354,116,8,,,,,
2069962316392504,80,3,,,,,
2069959913059411,206,8,,,,,
2063881673667235,26,,,,,,
2069954986393237,73,8,,,,,
2069941926394543,154,6,,,,,
2051199048268831,174,13,,,,,
2051196874935715,39,1,,,,,
2064656700256399,19,1,,,,,
2051190428269693,2700,325,,,5,,
2063325403722862,11,2,,,,,
2051183548270381,15,,,,,,
2051180601604009,685,23,,,,,
2051175744937828,215,21,,,,,
2051174401604629,842,40,,,,,
2049912191730850,13,,,,,,
2049909715064431,88,8,,,,,
2049901711731898,55,2,,,,,
2049899055065497,1400,94,,,,,
2054332494622153,120,7,,,,,
2049896785065724,5800,510,,,7,,
2049881868400549,54,3,,,,,
2047335988655137,3300,275,,,,5,
2035773729811363,45,5,,,,,
2035772523144817,37,2,,,,,
2035770536478349,39,3,,,,,
2035635199825216,124,15,,,,,
2035768419811894,238,18,,,,,
2042881485767254,54,4,,,,,
2042876049101131,74,5,,,,,
2035766636478739,18,2,,,,,
2035764766478926,168,15,,,,,
2035764123145657,63,5,,,,,
2034311203290949,28,1,,,,,
2034366306618772,41,,,,,,
2034292206626182,12,,,,,,
2035758813146188,9,,,,,,
2034365553285514,85,2,,,,,
2034408453281224,20,2,,,,,
2034310413291028,19,2,,,,,
2034407653281304,42,1,,,,,
2034249436630459,19,,,,,,
2029026263819443,106,6,,,,,
2029016263820443,77,8,,,,,
2017819594940110,12,,,,,,
2024054414316628,102,2,,,,1,
2028998860488850,125,1,,,,,
2022029091185827,97,11,,,,,
2027830180605718,36,3,,,,,
2022024651186271,44,2,,,1,,
2022131301175606,82,3,,,1,,
2021997191189017,342,10,,,,,
2006776432711093,121,,,,,,
2021987517856651,1300,48,,,3,,
2016282288427174,38,,,,,,
2016273781761358,5800,485,,,,34,
2016265088428894,117,5,,,1,,
2016262815095788,50,2,,,,,
2013651582023578,26,,,,,,
2013583858697017,22,,,,,,
2017437711644965,29,2,,,,,
2004256482963088,423,15,,,,,
2004147146307355,32,2,,,,,
2004229829632420,830,24,,,,,
2004220472966689,121,4,,,,,
1993924133996323,197,13,,,,,
2007774002611336,87,1,,,,,
2007770939278309,119,4,,,1,,
2005099469545456,318,8,,,,,
2002310593157677,45,3,,,,,
1985009818221088,828,40,,,,2,
1982827415105995,136,8,,,,1,
1969784766410260,112,5,,,,1,
1969767503078653,235,18,,,,,
1968039219918148,17,3,,,,,1
1963022070419863,1400,30,,,,5,
1946944865360917,139,5,,,,,
1941449279243809,235,18,,,,,
1926883940700343,99,7,,,1,,
1926842964037774,49,2,,,,,
1919676888087715,106,2,,,1,,
1906867952701942,29,1,,,,,
398126907388491,24,2,,,,,
1882273398494731,18,,,,,,
256536158338590,87,1,,,,,
1901316019923802,185,14,,,,,
465147287302133,8,1,,,,,
709719466064119,17,,,,,,
241405699890673,8,,,,,,
1886162598105811,20,1,,,,,
1882270311828373,194,5,,,,,
1886160961439308,35,3,,,,,
335501733885016,12,1,,,,,
299559220635805,5,,,,,,
294828544448348,24,2,,,1,,
299596980869040,82,7,,,,,
2143919415927286,119,9,,,3,,
308055589989601,58,4,,,,,
751903875156069,12,1,,,,,
171204827131874,42,4,,,,,
280286372807832,44,6,,,,,
2040939369551615,42,5,,,,,
2696778787014443,14,1,,,,,
162181024687745,5,1,,,,,
337854136961590,60,,,,,,
163354954594770,33,6,,,,,
1862215910500480,53,1,,,,,
280514949230943,19,,,,,,
1886467884778900,10,1,,,,,
926514060881196,72,2,,,,,
434229133770254,17,,,,,,
2029568757107639,24,10,,,,,
1901763626528054,63,1,,,,,
299518930640166,32,2,,,,,
343782939499074,12,,,,,,
291663044774491,39,1,,,,,
170213250559170,1200,530,,,,65,
1854047704650634,82,6,,,,,
2152197008187737,18,1,,,,,
2051895198434475,75,5,,,,,
337104926855108,51,5,,,,,
296185441173867,74,6,,,,,
1862050197183718,14,,,,,,
224139978457574,57,10,,,,,
296458851183578,74,3,,,,,
2118351385049321,51,4,,,,,
324247595008841,77,3,,,,,
2044936145728890,35,,,,,,
1857753924280012,86,6,,,,,
239298310262744,10,2,,,,,
2159354747657576,73,5,,,,,
267752533848462,33,3,,,,,
1914202645552100,9,,,,,,
261557708027945,30,3,,,,,
2032964887015534,31,,,,,,
1854026437986094,77,5,,,,,
1841248439263894,93,1,,,,,
2180945832143149,20,1,,,,,
2111577599160565,46,2,,,,,
816747638716626,22,1,,,,,
311125736133065,17,,,,,,
487659031703421,128,17,,,2,,
330988000805030,18,,,,,,
1849537491768322,222,15,,,4,,
456762168062902,46,1,,,,,
329778587586836,11,,,,,,
2178819919055117,172,18,,,1,,
254668542046087,27,,,,,,
1609823742455876,42,9,,,,,
521100231672549,24,1,,,,,
247817639210483,16,2,,,,,
454737525047001,383,54,,,,4,
272057733426653,163,11,,,,,
1733574986746965,133,6,,,1,,
506217296509294,25,,,,,,
593295984401951,46,2,,,,,
2070499176316758,72,7,,,,,
2176817012595462,49,2,,,,,
1792768264175880,38,1,,,,,
2091532624445762,37,7,,,,,
1839321439456594,8,,,,,,
1839316989457039,18,,,,,,
256449051673717,33,1,,,1,,
262756271001307,13,,,,,,
310931439678918,55,6,,,,,
277927669478827,12,,,,,,1
224203318254119,220,19,,,,7,
2231179510446468,98,1,,,,,
236835650312662,144,11,,,,,
1100478600111754,74,2,,,,,
1355754127892225,51,4,,,,,
1816551485089837,12,3,,,,,
1322222244575445,1,,,,,,
290381308437775,3,,,,,,
2137335726483316,5,,,,,,
2056037791328696,35,4,,,,,
2117133231859905,4,,,,,,
1921318354580556,13,,,,,,
285994961988209,23,,,,,,
1811211845600887,24,,,,,,
1098348370317550,37,,,,,,
1814552085266863,,,,,,,
1811184842270254,215,23,,,,,
1810598978995507,19,,,,,,
1806055642783174,61,2,,,,,
1804259146296157,103,8,,,,,
1803307809724624,310,28,,,,10,
1801689573219781,81,4,,,,1,
1798713816850690,10,,,,,,
1789404731114932,70,,,,,,
1795127927209279,95,4,,,,1,
1794562833932455,81,1,,,2,,
1794339910621414,3,,,,,,
1794484787273593,54,5,,,,,
1790617704326968,8,,,,,,
1786964341358971,113,6,,,,,
1786034851451920,64,2,,,,,
1784026591652746,20,,,,,,
1783797851675620,10,,,,,,
1781505831904822,28,,,,,,
1778070932248312,30,,,,,,
1774943859227686,41,4,,,,,
1773291816059557,28,4,,,,,
1771798759542196,41,2,,,,,
1767976883257717,55,2,,,,,
1762128053842600,9,1,,,,,
1762103130511759,51,2,,,,,
1770288253026580,76,2,,,,,
1758109224244483,157,17,,,,,
1764893666899372,34,1,,,,,
1762100100512062,6,,,,,,
1757438907644848,58,5,,,,,
1758094644245941,136,4,,,,,
1765083476880391,79,4,,,,,
1757393260982746,20,3,,,,,
1758080210914051,72,5,,,,,
1758072610914811,84,1,,,,,
1761124000609672,23,,,,,,
1758615087527230,11,1,,,,,
1760358774019528,101,19,,,,,
1758012867587452,27,,,,,,
1756713884384017,1200,104,,,3,,
1757429177645821,31,4,,,,,
1754956534559752,12,3,,,,,
1749969571725115,14,2,,,,,
1753018564753549,41,5,,,,,
1753118978076841,51,1,,,,,
1752876938101045,34,4,,,,,
1750616571660415,40,,,,,,
1749945071727565,28,4,,,,,
1749252405130165,22,,,,,,
1741466012575471,39,3,,,,,
1744833732238699,16,,,,,,
1748544335200972,26,,,,,,
1739175579471181,,,,,,,
1744613598927379,339,15,,,,1,
1736580373064035,85,1,,,,,
1744826202239452,19,2,,,,,
1744612395594166,247,5,,,2,,
1744603762261696,263,7,,,1,,
1742222972499775,43,4,,,,,
1744822688906470,31,,,,,,
1744601948928544,256,13,,,,1,
1741536645901741,41,1,,,,,
1744808955574510,29,2,,,,,
1741500329238706,81,5,,,,,
1744600592262013,190,9,,,2,,
1744598688928870,219,8,,,2,,
1744652952256777,,,,,,,
1741531549235584,26,1,,,,,
1716571301731609,67,,,,,,1
1742915009097238,247,8,,,2,,
1742912999097439,425,22,,,,1,
1736858403036232,9,1,,,,,
1725267867528619,85,3,,,,,
1726748924047180,11,1,,,,,
1739130302809042,119,5,,,,,
1718192451569494,9,,,,,,
1734481869940552,81,5,,,,,
1736575313064541,154,12,,,,,
1734501379938601,26,,,,,,
1734478859940853,,,,,,,
1734554766599929,40,2,,,,,
1733425936712812,30,3,,,,,
1726747274047345,7,,,,,,
1716567435065329,15,,,,,,
1725224240866315,115,11,,,,,
1731613763560696,14,,,,,,
1723755381013201,25,,,,,,
1718191034902969,6,,,,,,
1723746104347462,65,1,,,,,
1726713350717404,9,,,,,,
1725213714200701,34,,,,1,,
1729440167111389,74,15,,,,,
1728187707236635,16,1,,,,,
1723742407681165,24,,,,,,
1726745337380872,6,,,,,,
1726710367384369,11,1,,,,,
1726699144052158,12,,,,,,
1723741137681292,27,2,,,,,
1726271990761540,14,,,,,,
1725386100850129,8,1,,,,,
1725500984171974,10,1,,,,,
1725495124172560,18,1,,,,,
1725376327517773,39,5,,,,,
1723738301014909,14,1,,,,,
1723737174348355,13,,,,,,
1722566291132110,46,,,,,,
1722562294465843,25,,,,,,
1720087598046646,49,3,,,,,
1719775041411235,688,95,,,7,,
1719171188138287,10,,,,,,
1710951372293602,23,1,,,,,
1718189658236440,2,,,,,,
1710956418959764,77,1,,,,,
1718166194905453,10,1,,,,,
1714181145303958,24,,,,,,
1711752862213453,120,6,,,,,
1710950978960308,24,,,,,,
1710934072295332,20,2,,,,,
1708927249162681,14,,,,,,
1708924829162923,16,,,,,,
1708865665835506,,,,,,,
1705728432815896,54,1,,,,,
1705708479484558,15,1,,,,,
1700774159977990,24,,,,,,
1704704016251671,132,11,,,,,
1703685409686865,39,5,,,,,
1703695789685827,37,1,,,,,
1703668929688513,10,,,,,,
1700764933312246,167,18,,,,,
1702735563115183,5,,,,,,
1702722799783126,6,,,,,1,
1693055844083155,11,,,,,,
1697754063613333,75,6,,,,1,
1697748950280511,26,4,,,,,
1673241956064544,15,1,,,,,
1700795379975868,118,8,,,1,,
1695703750485031,10,,,,,,
1695699633818776,19,1,,,,,
1696775133711226,21,1,,,,,
1697771776944895,11,,,,,,
1695697443818995,8,2,,,,1,
1697746436947429,154,15,,,,,
1697770270278379,11,,,,,,
1695694933819246,6,1,,,,,
1697774260277980,17,3,,,,,
1697758996946173,6,1,,,,,
1692780010777405,11,1,,,,,
1695732327148840,52,2,,,5,,
1696766380378768,4,,,,,,
1696023813786358,,,,,,,
1695787217143351,122,19,,,2,,
1690087661046640,20,5,,,,,
1694812147240858,41,4,,,,,
1690091124379627,53,8,,,,,
1689823834406356,17,1,,,,,
1689822747739798,13,2,,,,,
1689804841074922,823,67,,,,10,
1690086647713408,57,8,,,,,
1688118481243558,10,,,,,,
1688927671162639,10,1,,,,,
1688978304490909,40,,,,,,
1686951994693540,362,26,,,,,
1686951231360283,188,11,,,,1,
1688112231244183,103,4,,,,,
1673241612731245,16,1,,,,,
1686950568027016,23,,,,,,
1683738755014864,18,1,,,,,
1686949928027080,174,5,,,,,
1684737921581614,207,36,,,,,
1682844471770959,39,1,,,,,
1645588462163227,27,1,,,,,
1679735712081835,40,1,,,,,
1682840148438058,12,,,,,,
1682585195130220,16,,,,,,
1683567255032014,49,7,,,,,
1682836125105127,17,1,,,,,
1652779931444080,3,1,,,,,
1682584411796965,10,2,,,,,
1682828161772590,18,,,,,,
1645586742163399,18,,,,,,
1680993671956039,25,,,,,,
1645585788830161,113,2,,,,15,
1677099445678795,40,,,,1,,
1652779421444131,11,,,,,,
1673244179397655,51,2,,,,,1
1675238652531541,,,,,,,
1671262262929180,43,1,,,,,
1645583415497065,9,,,,,,1
1673239609398112,28,1,,,,,
1669362159785857,1400,147,,,8,,
1673218729400200,78,,,,,,
1671277476260992,24,,,,,,
1668346929887380,21,3,,,,,
1630074293714644,12,,,,,,
1671256472929759,11,1,,,,,
1671275502927856,49,1,,,,,
1670321356356604,6,,,,,,
1668345583220848,15,,,,,,
1645581245497282,7,,,,,,
1631556630233077,14,,,,1,,
1668344716554268,15,,,,,,
1671285982926808,27,3,,,,,
1671273959594677,64,,,,,,
1670319889690084,4,,,,,,
1671252616263478,43,,,,,,
1671241152931291,18,,,,,,
1660869927301747,19,2,,,,,
1668361489885924,25,,,,,,
1668342303221176,16,,,,,,
1670329349689138,38,4,,,,,
1670318826356857,8,,,,,,
1652778178110922,8,,,,,,
1671280172927389,7,1,,,,,
1671284752926931,62,1,,,,,
1668426166546123,120,10,,,,1,
1668340389888034,9,,,,,,
1669414153113991,11,,,,,,
1644516455603761,7,1,,,,,
1667324816656258,22,,,,,,
1669161203139286,14,1,,,,,
1668339336554806,13,1,,,,,
1668349529887120,29,1,,,,,
1668425029879570,88,8,,,,,
1668422929879780,9,,,,,,
1660869233968483,19,1,,,,,
1667315503323856,17,,,,,,
1665921463463260,115,11,,,,,
1645576102164463,17,,,,,,
1667342633321143,33,,,,,,
1667314143323992,44,1,,,,,
1668424829879590,3,,,,,,
1630056633716410,18,1,,,,,
1665744996814240,15,1,,,,,
1659132954142111,20,,,,,,
1659261827462557,56,4,,,,,
1660901880631885,18,,,,,,
1660962447292495,25,1,,,,,
1657998884255518,29,1,,,,,
1660959940626079,27,1,,,,,
1644515535603853,9,,,,,,
1660867883968618,23,,,,,,
1658014127587327,14,,,,,,
1657997244255682,11,,,,,,
1660626680659405,304,20,,,,2,
1630053990383341,3,,,,,,
1659120517476688,14,1,,,,,
1657995100922563,13,1,,,,,
1657708570951216,107,5,,,,,
1645571872164886,10,1,,,,,
1659132360808837,34,1,,,,,
1659122157476524,35,,,,,,
1659108844144522,13,2,,,,,
1655001174555289,18,3,,,,,
1658006894254717,29,,,,,,
1654997794555627,27,2,,,,,
1654959874559419,12,,,,,,
1654993861222687,28,2,,,,,
1658009440921129,5,,,,,,
1651898661532207,,,,,,,
1651753998213340,20,2,,,,,
1654958827892857,14,,,,,,
1651896441532429,,,,,,,
1654769714578435,37,4,,,,,
1652777621444311,7,2,,,,,
1653967107992029,22,1,,,,,
1653904424664964,46,4,,,,,
1651753064880100,42,2,,,,,
1633328906722516,28,,,,,,
1644515098937230,16,1,,,,,
1651851078203632,2600,385,,,,14,
1645559765499430,9,,,,,,
1647755781946495,20,1,,,,,
1651796848209055,29,4,,,,,
1651368848251855,107,7,,,,,
1631553560233384,14,,,,,,
1645557725499634,16,1,,,,,
1647731871948886,7,,,,,,
1633147880073952,11,1,,,,,
1647754858613254,37,3,,,,,
1647729991949074,10,3,,,,,
1646650255390381,250,34,,,,1,
1636534779735262,22,1,,,,,
1645615875493819,,,,,,,
1645557895499617,201,7,,,,,
1633143280074412,11,,,,,,
1644511225604284,9,1,,,,,
1644520925603314,,,,,,,
1638146132907460,1400,72,,,,,
1631548723567201,34,2,,,,,
1637618516293555,84,5,,,,,
1638130939575646,88,5,,,,,
1637616826293724,67,5,,,,,
1633136026741804,15,,,,,,
1637614819627258,50,2,,,,1,
1637398356315571,15,,,,,,
1631558316899575,15,,,,,,
1636335163088557,35,2,,,,,
1631557523566321,13,1,,,,,
1636341559754584,15,,,,,,
1636531359735604,10,,,,,,
1631556343566439,28,1,,,,,
1630401670348573,22,,,,,,
1631346383587435,887,45,,,,,
1631564983565575,20,2,,,,,
1631558486899558,21,1,,,,,
1632372730151467,17,,,,,,
1631552083566865,14,,,,,,
1633129886742418,12,,,,,,
1632370436818363,38,,,,,,
1631549726900434,23,1,,,,,
1630141670374573,20,,,,,,
1629207140468026,51,5,,,,,
1621817501206990,28,,,,,,
1629239470464793,135,14,,,,1,
1621626081226132,16,,,,,,
1622914677763939,10,,,,,,
1621622007893206,91,2,,,,,
1629239250464815,49,8,,,,1,
1621815631207177,11,,,,,,
1626311037424303,147,11,,,,,
1626309794091094,6,1,,,,,
1621616554560418,14,,,,,,
1621780374544036,16,1,,,,,
1621812701207470,8,,,,,,
1621778117877595,12,1,,,,,
1623623157693091,6,,,,,,
1621775074544566,8,,,,,,
1622890987766308,138,15,,,5,,
1621808514541222,15,1,,,,,
1609926629062744,11,,,,,,
1621772971211443,13,,,,,,
1609916915730382,12,,,,,,
1610903052298435,18,,,,,,
1609439645778109,168,11,,,,1,
